date,year_x,month_x,city,theft_cases,traffic_accident_cases,alcohol_drive_cases,general_injury_cases,total_crime_exclude_traffic,sexual_assault_cases,violent_crime_cases,drug_cases,pop,station,sunshine_hours,avg_humidity,avg_temp,rainy_days,precipitation
2014/2/1,2014,2,臺中市,889,30,695,65,2849,24,16,282,2704070,臺中,137.9,74,17,12,45.2
2014/2/1,2014,2,臺北市,622,180,534,159,2955,25,23,308,2689327,臺北,81.2,71,16.5,14,198
2014/2/1,2014,2,臺南市,717,140,480,92,2092,17,20,194,1883033,臺南,164.5,75,18.4,5,9.5
2014/2/1,2014,2,臺東縣,77,6,125,4,318,7,,35,224753,臺東,67.7,76,19.3,18,65.9
2014/2/1,2014,2,花蓮縣,130,19,157,21,509,5,4,51,333653,花蓮,51.5,79,17.8,21,71.1
2014/2/1,2014,2,連江縣,,,,,,,,,12228,馬祖,70.8,83,10.1,13,109.1
2014/2/1,2014,2,金門縣,12,,12,3,70,,,24,121749,金門,91.1,79,12.8,14,84.3
2014/2/1,2014,2,高雄市,1203,156,558,123,3003,18,24,290,2779653,高雄,184.6,70,20.3,5,16
2014/3/1,2014,3,南投縣,149,22,81,25,503,11,8,61,516315,日月潭,88.1,84,16.3,8,80
2014/3/1,2014,3,嘉義市,70,,65,14,317,5,4,19,271103,嘉義,131,78,19.9,7,55.8
2014/3/1,2014,3,基隆市,98,16,132,17,515,6,7,128,374428,基隆,81.1,75,18.1,16,239.8
2014/3/1,2014,3,宜蘭縣,77,27,108,13,411,7,5,38,458427,宜蘭,73.2,80,18.3,16,99.3
2014/3/1,2014,3,屏東縣,173,45,292,44,881,14,3,144,851127,恆春,191.2,73,22.4,2,61
2014/3/1,2014,3,新竹市,154,24,131,15,475,7,9,68,429212,新竹,89.5,76,18,16,129
2014/3/1,2014,3,澎湖縣,17,3,15,5,82,,,7,100812,澎湖,113.2,80,19.1,6,66.4
2014/3/1,2014,3,臺中市,773,46,631,78,2852,56,17,250,2705064,臺中,108.6,72,19.8,13,57.5
2014/3/1,2014,3,臺北市,577,244,420,239,3399,36,36,253,2690232,臺北,66.9,72,18.9,14,147
2014/3/1,2014,3,臺南市,611,201,509,102,2285,20,22,218,1883077,臺南,158.4,71,21.3,2,27.6
2014/3/1,2014,3,臺東縣,54,5,244,17,422,8,1,22,224675,臺東,62.5,75,20.8,13,35
2014/3/1,2014,3,花蓮縣,104,13,178,36,549,16,3,42,333639,花蓮,58,77,19.3,17,62
2014/3/1,2014,3,連江縣,2,,1,,9,,,,12311,馬祖,106.7,78,12.9,13,95
2014/3/1,2014,3,金門縣,12,3,17,3,58,,,3,122296,金門,76.3,76,15.3,12,52.2
2014/3/1,2014,3,高雄市,797,196,620,122,2739,25,15,268,2778669,高雄,190.4,72,22.6,2,67
2014/4/1,2014,4,南投縣,131,26,90,34,547,9,8,77,516207,日月潭,102,81,19.4,13,48
2014/4/1,2014,4,嘉義市,101,,82,11,384,4,1,32,271063,嘉義,138.4,79,23.5,6,24.5
2014/4/1,2014,4,基隆市,105,25,138,28,583,14,8,122,374269,基隆,99.3,79,21.4,14,140.5
2014/4/1,2014,4,宜蘭縣,97,33,121,18,486,12,5,30,458550,宜蘭,70.6,82,21.7,11,105.1
2014/4/1,2014,4,屏東縣,211,27,133,27,757,13,2,156,850931,恆春,186.3,73,25.2,4,12
2014/4/1,2014,4,新竹市,154,18,141,27,463,7,5,34,429420,新竹,129.7,75,22.3,12,62
2014/4/1,2014,4,澎湖縣,16,2,19,7,95,1,,2,100994,澎湖,163.1,79,23.2,5,23.9
2014/4/1,2014,4,臺中市,785,22,455,58,2447,35,10,212,2706209,臺中,143.6,69,24.1,8,15.6
2014/4/1,2014,4,臺北市,647,221,277,216,3338,35,36,222,2691331,臺北,99.5,77,22.5,12,98.1
2014/4/1,2014,4,臺南市,649,185,482,76,2393,25,24,182,1883102,臺南,160.6,73,25,4,12
2014/4/1,2014,4,臺東縣,52,8,141,7,313,10,1,25,224803,臺東,93,76,23.9,16,34.6
2014/4/1,2014,4,花蓮縣,111,16,171,24,626,13,8,57,333694,花蓮,64,80,22.3,17,103.5
2014/4/1,2014,4,連江縣,,,,,6,,,,12342,馬祖,137,79,16.7,11,86.2
2014/4/1,2014,4,金門縣,6,11,13,4,59,1,1,2,122956,金門,121,78,19.3,7,53
2014/4/1,2014,4,高雄市,835,189,586,132,2831,35,29,315,2778132,高雄,197.8,74,25.9,4,27
2014/5/1,2014,5,南投縣,127,31,110,22,538,5,6,53,515996,日月潭,47.3,86,20.9,27,718.2
2014/5/1,2014,5,嘉義市,96,,55,12,316,7,4,35,270983,嘉義,120.7,81,26.2,20,243.6
2014/5/1,2014,5,基隆市,101,14,182,24,631,7,5,144,373998,基隆,59.5,86,24.4,24,482.1
2014/5/1,2014,5,宜蘭縣,121,50,155,16,528,10,7,42,458568,宜蘭,60.6,89,24,25,351.2
2014/5/1,2014,5,屏東縣,188,25,133,18,713,19,7,163,850693,恆春,182.7,75,27.8,9,40.5
2014/5/1,2014,5,新竹市,157,28,177,19,515,11,8,48,429654,新竹,88.5,80,25.3,22,339.3
2014/5/1,2014,5,澎湖縣,17,3,25,8,96,,,3,101156,澎湖,117.6,88,25.7,17,195.8
2014/5/1,2014,5,臺中市,636,24,384,48,1956,44,12,213,2707123,臺中,75.8,78,25.8,22,659.6
2014/5/1,2014,5,臺北市,752,233,484,219,3501,16,15,239,2692138,臺北,45.9,81,25.2,21,634.7
2014/5/1,2014,5,臺南市,642,215,454,100,2345,24,27,153,1882865,臺南,141.9,79,27.2,18,181.5
2014/5/1,2014,5,臺東縣,32,4,28,3,133,9,,23,224905,臺東,139.5,77,26.8,15,101.6
2014/5/1,2014,5,花蓮縣,105,17,171,11,522,18,11,60,333668,花蓮,77.4,85,24.8,22,235.5
2014/5/1,2014,5,連江縣,1,,,1,3,,,,12365,馬祖,68.7,83,20.7,21,205.1
2014/5/1,2014,5,金門縣,16,5,15,3,70,1,1,7,123512,金門,39.1,87,22.2,23,300.8
2014/5/1,2014,5,高雄市,868,215,469,115,2595,21,15,282,2777415,高雄,192.6,78,27.8,13,198.5
2014/6/1,2014,6,南投縣,116,12,91,34,509,14,12,63,515784,日月潭,84.8,89,23,21,478.5
2014/6/1,2014,6,嘉義市,106,,14,7,295,3,4,38,270841,嘉義,180.7,77,28.7,14,386.7
2014/6/1,2014,6,基隆市,99,26,138,19,530,9,9,146,373786,基隆,90.5,83,27.2,19,344.5
2014/6/1,2014,6,宜蘭縣,103,35,150,21,545,17,5,55,458771,宜蘭,106,85,27.2,19,210.5
2014/6/1,2014,6,屏東縣,225,41,166,26,779,12,2,136,850527,恆春,172.1,80,28.8,16,323
2014/6/1,2014,6,新竹市,150,30,218,32,585,9,6,53,430041,新竹,163.8,78,28.3,14,129.2
2014/6/1,2014,6,澎湖縣,13,3,20,5,82,1,1,7,101112,澎湖,182.1,86,27.8,13,151
2014/6/1,2014,6,臺中市,605,15,262,35,1708,48,11,194,2708338,臺中,152.1,74,28.6,15,181
2014/6/1,2014,6,臺北市,630,216,574,196,3647,28,35,347,2693672,臺北,57.4,76,28,20,384.4
2014/6/1,2014,6,臺南市,599,185,483,113,2385,26,27,161,1883042,臺南,182.4,80,29,18,134.3
2014/6/1,2014,6,臺東縣,45,3,20,6,153,8,,19,225041,臺東,209.5,79,28.7,12,254.5
2014/6/1,2014,6,花蓮縣,120,24,183,20,583,15,5,50,333630,花蓮,156,82,27.7,10,66.5
2014/6/1,2014,6,連江縣,2,,,2,6,,,,12426,馬祖,133.3,84,24.6,13,160
2014/6/1,2014,6,金門縣,9,4,13,6,62,2,3,10,123947,金門,134.2,86,26.5,13,148.5
2014/6/1,2014,6,高雄市,810,179,450,114,2582,19,13,303,2777296,高雄,199.4,81,29.2,19,235
2014/7/1,2014,7,南投縣,141,26,105,28,552,12,10,96,515564,日月潭,132.8,86,24,13,375
2014/7/1,2014,7,嘉義市,112,,38,19,358,4,1,67,270818,嘉義,236.2,73,30.1,13,203.7
2014/7/1,2014,7,基隆市,134,19,143,18,590,2,3,177,373702,基隆,261.3,72,30,10,152.6
2014/7/1,2014,7,宜蘭縣,130,42,130,29,531,13,6,77,458786,宜蘭,258.5,78,29.5,6,208.2
2014/7/1,2014,7,屏東縣,170,29,224,27,766,11,8,157,850166,恆春,241.6,80,29.9,11,123
2014/7/1,2014,7,新竹市,139,19,211,27,612,3,9,58,430295,新竹,260.3,73,30.4,5,66.8
2014/7/1,2014,7,澎湖縣,27,5,21,6,115,1,1,8,101176,澎湖,320.2,82,29.6,3,268.6
2014/7/1,2014,7,臺中市,558,16,486,54,2026,38,11,296,2709764,臺中,207,71,30.1,10,149.1
2014/7/1,2014,7,臺北市,570,236,605,217,3606,34,37,502,2695027,臺北,178.3,68,30.5,9,222.1
2014/7/1,2014,7,臺南市,562,168,524,81,2345,23,23,251,1882946,臺南,188,77,30.4,14,123.4
2014/7/1,2014,7,臺東縣,26,4,38,6,158,8,,30,225170,臺東,291.7,74,30.4,6,221.9
2014/7/1,2014,7,花蓮縣,93,13,178,26,547,10,3,91,333707,花蓮,287.6,77,29.5,5,333
2014/7/1,2014,7,連江縣,1,,,2,4,1,1,,12461,馬祖,257.7,82,28.3,5,75.9
2014/7/1,2014,7,金門縣,8,7,12,2,49,1,,8,124616,金門,287.9,81,29.8,4,106.9
2014/7/1,2014,7,高雄市,857,204,407,124,2563,32,28,309,2777240,高雄,256.8,78,30.3,9,309.5
2014/8/1,2014,8,南投縣,129,18,105,31,487,11,3,76,515345,日月潭,134.4,87,23.2,19,239.5
2014/8/1,2014,8,嘉義市,105,,33,20,373,4,3,59,270885,嘉義,209.4,80,28.9,18,253
2014/8/1,2014,8,基隆市,78,16,146,23,536,10,6,202,373721,基隆,220.8,72,29.5,10,81.2
2014/8/1,2014,8,宜蘭縣,118,36,120,22,485,10,12,70,458877,宜蘭,230.5,78,28.9,8,137
2014/8/1,2014,8,屏東縣,170,22,243,22,799,21,,192,849794,恆春,197.7,84,28.7,16,426.5
2014/8/1,2014,8,新竹市,102,34,210,32,526,8,6,58,430644,新竹,241.3,74,29.9,6,62.7
2014/8/1,2014,8,澎湖縣,17,6,26,9,99,2,,17,101110,澎湖,264.6,83,28.6,7,62.3
2014/8/1,2014,8,臺中市,568,9,597,60,2135,27,13,281,2711252,臺中,172.9,76,28.9,12,278.3
2014/8/1,2014,8,臺北市,598,216,711,228,3500,38,42,437,2695007,臺北,171.3,68,30.2,10,84
2014/8/1,2014,8,臺南市,571,147,527,72,2108,27,27,223,1883451,臺南,204.9,80,29,18,682.1
2014/8/1,2014,8,臺東縣,41,7,279,13,439,5,,54,225061,臺東,302.1,75,29.7,8,145.5
2014/8/1,2014,8,花蓮縣,92,11,160,24,514,10,5,84,333733,花蓮,280.8,78,29.1,6,23
2014/8/1,2014,8,連江縣,1,,,,3,,,3,12438,馬祖,229.9,81,28.5,14,76.4
2014/8/1,2014,8,金門縣,8,4,23,1,70,,,8,125089,金門,247.2,82,28.9,5,115.1
2014/8/1,2014,8,高雄市,855,207,378,120,2375,30,22,282,2777318,高雄,209.2,79,29.1,18,902
2014/9/1,2014,9,南投縣,142,22,122,21,501,8,8,68,515081,日月潭,142,86,23.6,12,127
2014/9/1,2014,9,嘉義市,110,,45,22,359,3,3,64,270826,嘉義,211.8,79,28.8,7,105.8
2014/9/1,2014,9,基隆市,73,16,138,21,495,12,3,169,373597,基隆,216.6,74,28.7,14,141.4
2014/9/1,2014,9,宜蘭縣,104,37,142,28,508,8,9,55,458784,宜蘭,210.8,79,28,10,348.6
2014/9/1,2014,9,屏東縣,190,35,201,23,793,22,,169,849326,恆春,230.9,74,28.9,10,427.5
2014/9/1,2014,9,新竹市,111,22,193,30,536,9,5,71,431029,新竹,241.8,72,29.6,4,55
2014/9/1,2014,9,澎湖縣,16,5,21,9,88,,,13,101482,澎湖,266,78,29.1,5,17.8
2014/9/1,2014,9,臺中市,659,23,592,64,2166,39,12,212,2712948,臺中,183.6,74,29.2,8,47
2014/9/1,2014,9,臺北市,530,237,665,200,3361,35,30,443,2695649,臺北,201.9,71,29.7,7,198.9
2014/9/1,2014,9,臺南市,517,134,498,90,2063,26,28,248,1883493,臺南,209.3,77,29.5,10,88
2014/9/1,2014,9,臺東縣,27,9,214,15,375,13,,45,224931,臺東,264.6,75,29.2,10,261.5
2014/9/1,2014,9,花蓮縣,86,22,173,25,507,8,7,60,333531,花蓮,248.1,78,28.5,8,177.5
2014/9/1,2014,9,連江縣,,,,,3,,,,12481,馬祖,197.9,80,27.5,8,32.5
2014/9/1,2014,9,金門縣,11,3,14,4,55,,,3,126156,金門,239.6,75,28.7,2,1.6
2014/9/1,2014,9,高雄市,837,205,363,98,2424,35,22,303,2777461,高雄,222,78,29.5,10,172
2015/10/1,2015,10,南投縣,104,19,117,28,602,10,10,141,,日月潭,134.6,89,21,9,20
2015/10/1,2015,10,嘉義市,49,,53,7,302,3,3,80,,嘉義,182.6,85,25.8,4,17.5
2015/10/1,2015,10,基隆市,63,19,113,22,498,11,8,174,,基隆,89.6,76,24.8,17,191.4
2015/10/1,2015,10,宜蘭縣,89,44,191,22,596,12,7,109,,宜蘭,89.4,82,24.1,20,273.9
2015/10/1,2015,10,屏東縣,185,42,231,30,782,17,3,159,,恆春,187.6,72,27,11,72.8
2015/10/1,2015,10,新竹市,137,25,60,24,444,8,2,53,,新竹,165.3,75,25.2,6,86.1
2015/10/1,2015,10,澎湖縣,16,2,21,11,81,,,9,,澎湖,163.1,76,26.1,5,10.5
2015/10/1,2015,10,臺中市,514,15,544,63,2119,40,20,415,,臺中,172.3,72,26.2,7,14
2015/10/1,2015,10,臺北市,452,205,692,202,3285,34,29,523,,臺北,111.6,78,25.2,11,135.3
2015/10/1,2015,10,臺南市,518,143,610,87,2251,19,29,340,,臺南,198.2,77,26.8,4,31
2015/10/1,2015,10,臺東縣,45,11,128,16,338,8,,70,,臺東,164.6,77,26,10,44.7
2015/10/1,2015,10,花蓮縣,71,11,166,12,465,11,5,115,,花蓮,128.1,79,25.2,14,96.5
2015/10/1,2015,10,連江縣,,,,,4,,,,,馬祖,122.4,82,22.3,12,50.2
2015/10/1,2015,10,金門縣,8,4,13,5,71,1,1,19,,金門,160.9,67,24.1,2,7.9
2015/10/1,2015,10,高雄市,658,177,289,89,2160,35,29,374,,高雄,193.2,76,27.7,4,25.5
2015/11/1,2015,11,南投縣,102,13,145,15,562,11,4,96,,日月潭,177.7,84,19.8,3,3.5
2015/11/1,2015,11,嘉義市,69,,69,15,359,3,2,87,,嘉義,190.3,80,24,1,0.4
2015/11/1,2015,11,基隆市,59,24,108,26,479,13,10,138,,基隆,77.6,80,22.7,18,149.8
2015/11/1,2015,11,宜蘭縣,86,59,203,30,521,8,5,74,,宜蘭,100,83,22.4,21,220.5
2015/11/1,2015,11,屏東縣,168,51,264,22,898,12,3,222,,恆春,207.5,73,26.3,4,27.5
2015/11/1,2015,11,新竹市,108,32,86,27,431,14,2,50,,新竹,149.8,77,23.1,2,11.1
2015/11/1,2015,11,臺中市,435,31,614,70,2115,45,16,360,,臺中,198.4,71,24.3,1,2.2
2015/11/1,2015,11,臺北市,455,196,664,173,3249,24,24,483,,臺北,107.2,79,23.5,9,22.6
2015/11/1,2015,11,臺南市,550,163,566,88,2281,15,23,298,,臺南,206.2,75,25.1,1,4.5
2015/11/1,2015,11,臺東縣,34,7,102,17,242,8,1,31,,臺東,173.6,81,24.7,12,191
2015/11/1,2015,11,花蓮縣,65,19,191,9,461,13,3,106,,花蓮,130.8,83,23.6,19,300
2015/11/1,2015,11,連江縣,1,,1,1,22,,,2,,馬祖,85,87,19.2,10,37.1
2015/11/1,2015,11,高雄市,660,159,243,99,2208,30,16,487,,高雄,198.6,74,26.2,2,41
2015/12/1,2015,12,南投縣,116,24,119,16,480,7,2,64,,日月潭,136.1,82,16.5,4,33.5
2015/12/1,2015,12,嘉義市,62,,44,14,298,3,3,66,,嘉義,161.2,76,19.8,5,31.4
2015/12/1,2015,12,基隆市,73,28,85,17,456,7,6,185,,基隆,18,76,18.5,24,249
2015/12/1,2015,12,宜蘭縣,109,40,176,16,504,5,4,60,,宜蘭,39.3,81,18.5,21,178.8
2015/12/1,2015,12,屏東縣,143,50,234,27,838,7,7,220,,恆春,201.7,71,23.6,2,2.5
2015/12/1,2015,12,新竹市,100,25,70,19,397,19,5,62,,新竹,97.2,79,18.3,9,89.3
2015/12/1,2015,12,澎湖縣,8,2,17,8,73,1,1,5,,澎湖,99.2,75,19.9,5,59.5
2015/12/1,2015,12,臺中市,524,32,559,73,2078,51,11,306,,臺中,152.4,73,19.6,9,52.9
2015/12/1,2015,12,臺北市,594,260,467,185,3169,25,23,435,,臺北,39.3,79,18.9,11,75.7
2015/12/1,2015,12,臺南市,510,182,435,71,2014,23,17,272,,臺南,207.6,75,20.5,3,13.5
2015/12/1,2015,12,臺東縣,35,8,88,11,237,3,1,36,,臺東,120.3,78,21.6,8,34.1
2015/12/1,2015,12,花蓮縣,65,10,148,23,446,15,2,85,,花蓮,58.9,79,20.4,12,103
2015/12/1,2015,12,連江縣,,,,,8,,,4,,馬祖,35.2,83,13.9,16,158.1
2015/12/1,2015,12,金門縣,8,8,8,6,90,,1,16,,金門,93.1,70,16.6,9,184.9
2015/12/1,2015,12,高雄市,656,169,224,84,2065,31,16,452,,高雄,195.7,71,22.4,3,27.5
2015/1/1,2015,1,南投縣,113,17,171,27,509,13,6,64,,日月潭,174.8,76,14.2,6,15
2015/1/1,2015,1,嘉義市,65,,70,12,267,3,2,39,,嘉義,168.5,75,16.8,4,6
2015/1/1,2015,1,基隆市,53,26,127,23,430,6,2,115,,基隆,51.8,72,16.1,12,132.2
2015/1/1,2015,1,宜蘭縣,94,36,189,19,482,6,4,36,,宜蘭,79.9,75,16.2,12,64.1
2015/1/1,2015,1,屏東縣,186,31,269,24,743,24,3,86,,恆春,189.8,62,20.8,3,34.5
2015/1/1,2015,1,新竹市,136,28,171,17,476,10,4,30,,新竹,167.6,71,16,5,22.7
2015/1/1,2015,1,澎湖縣,6,3,25,7,70,1,1,3,,澎湖,127.4,73,17.3,3,24.8
2015/1/1,2015,1,臺中市,568,32,639,56,2129,32,16,242,,臺中,203.5,68,17.1,6,12.3
2015/1/1,2015,1,臺北市,503,256,789,203,3390,26,24,439,,臺北,95.7,67,16.7,6,20
2015/1/1,2015,1,臺南市,584,165,550,101,1995,20,19,152,,臺南,195.2,70,17.8,1,13.5
2015/1/1,2015,1,臺東縣,28,6,128,6,212,4,,20,,臺東,74.6,68,19,9,42.1
2015/1/1,2015,1,花蓮縣,44,15,180,18,407,14,7,51,,花蓮,56,72,17.8,7,24.5
2015/1/1,2015,1,連江縣,2,,1,2,6,,,,,馬祖,138,77,11.3,4,45.2
2015/1/1,2015,1,金門縣,5,4,12,2,183,1,1,1,,金門,161.7,65,13.9,4,32.5
2015/1/1,2015,1,高雄市,569,189,416,101,2055,26,18,242,,高雄,199.8,66,19.9,2,6
2015/2/1,2015,2,南投縣,176,14,185,22,703,6,2,102,,日月潭,145.1,79,14.7,3,10
2015/2/1,2015,2,嘉義市,124,,89,11,431,5,2,51,,嘉義,143.5,77,18.1,3,30.1
2015/2/1,2015,2,基隆市,138,11,134,17,580,3,3,134,,基隆,56.7,78,16.5,17,187.4
2015/2/1,2015,2,宜蘭縣,222,33,203,19,742,6,6,135,,宜蘭,76.5,80,17.1,17,56.9
2015/2/1,2015,2,屏東縣,267,21,298,25,1153,5,4,213,,恆春,178.9,68,21.6,2,29
2015/2/1,2015,2,新竹市,205,13,309,12,832,3,,107,,新竹,93.6,78,16.2,12,47.2
2015/2/1,2015,2,澎湖縣,21,2,21,3,106,2,,21,,澎湖,123.2,76,17.8,2,19.7
2015/2/1,2015,2,臺中市,1125,22,601,39,3013,30,4,232,,臺中,160.3,71,18.1,4,21.2
2015/2/1,2015,2,臺北市,826,151,620,139,3477,14,14,494,,臺北,78.9,72,17.3,11,90
2015/2/1,2015,2,臺南市,821,99,537,54,2342,14,19,246,,臺南,186.6,73,18.9,3,22
2015/2/1,2015,2,臺東縣,56,2,158,5,357,4,1,56,,臺東,88.5,72,20.1,5,27.4
2015/2/1,2015,2,花蓮縣,180,7,152,11,544,6,3,67,,花蓮,69.2,79,18.5,12,13.1
2015/2/1,2015,2,連江縣,,,,1,2,,,,,馬祖,81,81,11.1,11,10
2015/2/1,2015,2,金門縣,20,2,13,2,65,1,1,12,,金門,113.6,69,14.5,5,55.2
2015/2/1,2015,2,高雄市,1418,123,358,51,3128,18,5,311,,高雄,194.8,69,20.8,3,38
2015/3/1,2015,3,南投縣,152,23,145,25,560,6,,75,,日月潭,127.9,83,17.4,6,20
2015/3/1,2015,3,嘉義市,89,1,70,14,333,3,1,66,,嘉義,136.5,79,20.9,6,7.3
2015/3/1,2015,3,基隆市,59,21,83,24,472,6,3,177,,基隆,74.7,83,17.8,18,410
2015/3/1,2015,3,宜蘭縣,132,52,129,28,502,4,6,45,,宜蘭,84.7,83,18.9,13,236
2015/3/1,2015,3,屏東縣,164,40,274,25,886,12,4,221,,恆春,183.2,68,23.8,1,0.1
2015/3/1,2015,3,新竹市,98,26,114,18,415,8,2,66,,新竹,109.6,83,18.3,15,132.7
2015/3/1,2015,3,澎湖縣,13,2,20,5,67,3,2,4,,澎湖,109.3,79,20.4,4,40.3
2015/3/1,2015,3,臺中市,757,29,604,67,2540,33,10,287,,臺中,143.7,74,20.7,10,24.8
2015/3/1,2015,3,臺北市,536,248,502,216,3134,32,26,444,,臺北,89.3,80,18.9,13,182
2015/3/1,2015,3,臺南市,564,185,565,94,2190,25,25,249,,臺南,189.6,75,21.8,2,5.1
2015/3/1,2015,3,臺東縣,69,9,79,11,233,2,,27,,臺東,103.2,74,22.2,11,55.7
2015/3/1,2015,3,花蓮縣,78,15,161,14,473,15,3,93,,花蓮,95.6,81,20.4,13,88
2015/3/1,2015,3,連江縣,1,,,,3,,,,,馬祖,94.1,84,12.8,14,46
2015/3/1,2015,3,金門縣,5,9,10,4,44,,2,2,,金門,80.4,74,15.8,12,28.1
2015/4/1,2015,4,南投縣,132,20,107,22,481,4,6,73,,日月潭,184.2,77,19.8,5,108.5
2015/4/1,2015,4,嘉義市,64,1,51,16,301,2,3,47,,嘉義,229.6,76,24.1,5,108.1
2015/4/1,2015,4,基隆市,90,21,122,23,502,8,9,163,,基隆,106.4,76,21.6,13,137.7
2015/4/1,2015,4,宜蘭縣,92,45,153,18,501,8,4,70,,宜蘭,106.9,80,22,17,75
2015/4/1,2015,4,屏東縣,151,36,290,22,878,20,2,237,,恆春,232.5,72,25.9,4,102.8
2015/4/1,2015,4,新竹市,118,25,117,20,433,12,6,63,,新竹,152.8,78,22.4,10,100.5
2015/4/1,2015,4,澎湖縣,10,8,21,10,101,2,1,14,,澎湖,196.6,76,23.5,5,72.7
2015/4/1,2015,4,臺中市,582,23,647,55,2355,40,13,313,,臺中,204,68,24.4,7,47.7
2015/4/1,2015,4,臺北市,461,213,562,169,2933,29,25,513,,臺北,112.9,75,22.7,10,87.6
2015/4/1,2015,4,臺南市,543,192,586,73,2177,24,28,265,,臺南,253.4,73,24.9,4,25.8
2015/4/1,2015,4,臺東縣,36,6,91,9,231,8,,37,,臺東,152.4,77,24.4,12,120.1
2015/4/1,2015,4,花蓮縣,66,20,180,15,475,17,,79,,花蓮,110,82,22.9,16,57
2015/4/1,2015,4,連江縣,1,,,1,4,,,,,馬祖,132,79,17.6,11,76.1
2015/4/1,2015,4,金門縣,2,4,12,5,47,1,1,6,,金門,167,74,20,9,72.9
2015/4/1,2015,4,高雄市,677,180,276,90,2216,30,21,387,,高雄,259.7,70,26.2,4,7
2015/5/1,2015,5,南投縣,144,23,122,31,604,12,1,105,,日月潭,99.1,88,21.1,20,572.5
2015/5/1,2015,5,嘉義市,73,,63,17,311,7,2,58,,嘉義,171.4,81,27.3,14,405.5
2015/5/1,2015,5,基隆市,98,22,126,25,516,14,10,169,,基隆,101.9,78,25.4,18,262.3
2015/5/1,2015,5,宜蘭縣,130,43,200,23,635,10,6,95,,宜蘭,112.4,84,25,20,205.6
2015/5/1,2015,5,屏東縣,137,31,267,24,787,12,1,177,,恆春,198.8,76,27.9,8,391.8
2015/5/1,2015,5,新竹市,145,23,86,22,455,17,6,47,,新竹,118.9,81,25.7,13,363.1
2015/5/1,2015,5,澎湖縣,4,4,17,6,59,1,1,9,,澎湖,186.1,82,26.5,10,329.5
2015/5/1,2015,5,臺中市,613,21,507,53,2221,42,11,348,,臺中,120.9,77,26.9,15,662
2015/5/1,2015,5,臺北市,503,241,607,202,3241,36,21,533,,臺北,82.1,78,26.1,18,302.8
2015/5/1,2015,5,臺南市,533,189,529,92,2038,21,23,206,,臺南,189.3,80,27.7,14,300
2015/5/1,2015,5,臺東縣,45,3,133,13,289,9,2,28,,臺東,174,83,26.5,17,178.4
2015/5/1,2015,5,花蓮縣,90,20,158,13,451,16,,70,,花蓮,142.8,85,25.6,19,173
2015/5/1,2015,5,連江縣,,,1,,8,,,,,馬祖,90.1,85,21.3,18,115.8
2015/5/1,2015,5,金門縣,10,4,5,7,63,1,,15,,金門,80.3,83,23.5,20,169
2015/5/1,2015,5,高雄市,693,166,251,116,2163,19,16,409,,高雄,213.6,77,28.3,11,300.5
2015/6/1,2015,6,南投縣,120,21,108,22,512,10,8,83,,日月潭,167.5,84,23.3,17,114.5
2015/6/1,2015,6,嘉義市,79,,49,15,325,7,7,54,,嘉義,282.1,72,30.1,6,44.8
2015/6/1,2015,6,基隆市,100,21,116,20,485,8,14,146,,基隆,222.3,76,29,9,47.1
2015/6/1,2015,6,宜蘭縣,124,51,211,23,581,7,5,54,,宜蘭,218.5,80,28.5,9,70
2015/6/1,2015,6,屏東縣,186,44,255,30,875,10,4,204,,恆春,296.7,73,30.2,6,35.5
2015/6/1,2015,6,新竹市,142,26,90,19,413,11,4,58,,新竹,280.7,75,29.6,5,89.8
2015/6/1,2015,6,澎湖縣,7,3,22,5,95,2,1,8,,澎湖,300.8,83,29,9,59.3
2015/6/1,2015,6,臺中市,528,10,504,62,2275,52,13,354,,臺中,240.1,71,29.7,6,65.5
2015/6/1,2015,6,臺北市,473,220,671,190,3572,38,23,482,,臺北,146.9,73,30,9,248.3
2015/6/1,2015,6,臺南市,495,164,597,85,2132,17,15,205,,臺南,322.1,74,30.4,2,19
2015/6/1,2015,6,臺東縣,78,5,164,20,362,8,,42,,臺東,313.1,76,29.7,2,3.7
2015/6/1,2015,6,花蓮縣,84,13,156,20,467,8,2,76,,花蓮,277.1,80,28.9,3,115
2015/6/1,2015,6,連江縣,,,1,,5,1,,1,,馬祖,192.6,83,25.8,9,65.1
2015/6/1,2015,6,金門縣,4,7,13,9,76,,,19,,金門,221.3,86,27.5,7,24.2
2015/6/1,2015,6,高雄市,672,197,221,107,2157,26,13,393,,高雄,328.7,75,30.6,2,10
2015/7/1,2015,7,南投縣,166,26,131,30,617,10,7,120,,日月潭,119.2,85,23,17,171
2015/7/1,2015,7,嘉義市,87,,57,19,326,7,2,77,,嘉義,199.1,75,29.2,15,245.6
2015/7/1,2015,7,基隆市,76,21,139,27,501,14,6,163,,基隆,238.9,71,29.4,10,186.2
2015/7/1,2015,7,宜蘭縣,126,48,170,30,558,9,6,69,,宜蘭,227.7,78,28.8,10,110.1
2015/7/1,2015,7,屏東縣,163,28,247,31,814,19,2,206,,恆春,195.2,76,29,15,493.2
2015/7/1,2015,7,新竹市,158,14,82,23,431,10,3,51,,新竹,216.8,74,29.6,5,55.2
2015/7/1,2015,7,澎湖縣,27,2,23,8,88,,,4,,澎湖,235.9,84,28.5,8,91.1
2015/7/1,2015,7,臺中市,558,26,536,40,2186,46,11,422,,臺中,164.3,71,29.2,12,71.4
